,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years
601,EFX,37,08/21/2013,05/24/2022,2.8378378378378377,0.39,18.181818181818173,1,2013,9
602,SABR,23,08/27/2014,03/19/2020,2.9130434782608696,0.14,44.44444444444446,1,2014,8
603,PWP,4,09/02/2021,05/18/2022,2.0,0.07,0.0,0,2021,1
604,BSY,7,12/04/2020,06/08/2022,2.5714285714285716,0.03,0.0,1,2020,2
605,TCBK,117,06/04/1993,06/09/2022,2.9743589743589745,0.25,30.0,3,1993,29
606,AVB,37,06/26/2013,06/29/2022,2.918918918918919,1.59,8.411214953271013,1,2013,9
607,ROCK,40,02/22/1999,12/30/2008,2.95,0.05,20.0,2,1999,23
608,HRL,37,07/18/2013,07/08/2022,2.918918918918919,0.26,25.0,1,2013,9
609,PRGS,23,11/29/2016,05/31/2022,2.869565217391304,0.175,12.000000000000014,1,2016,6
610,TWIN,62,08/09/2000,11/10/2015,2.9516129032258065,0.09,27.272727272727295,2,2000,22
611,DOX,40,09/26/2012,06/29/2022,2.925,0.395,19.230769230769226,1,2012,10
612,HST,1,06/29/2022,06/29/2022,3.0,0.06,100.0,0,2022,22
613,ESGRO,14,02/14/2019,05/12/2022,2.7857142857142856,0.4375,0.0,1,2019,3
614,DRI,7,01/07/2021,07/07/2022,3.0,1.21,137.83783783783784,0,2021,9
615,SNA,36,08/21/2013,05/19/2022,2.9166666666666665,1.42,20.454545454545453,1,2013,9
616,KO,36,09/12/2013,06/14/2022,2.9166666666666665,0.44,8.928571428571416,1,2013,9
617,HSY,36,08/21/2013,05/19/2022,2.9166666666666665,0.901,12.06467661691542,1,2013,9
618,OCCIN,14,12/22/2021,01/23/2023,0.9285714285714286,0.109375,30.434792978666763,0,2021,1
619,HEES,31,11/20/2014,05/26/2022,3.0,0.275,10.000000000000014,1,2014,10
620,MTB,37,05/30/2013,05/31/2022,2.918918918918919,1.2,25.0,1,2013,9
621,OP,2,03/31/2022,06/13/2022,1.5,0.01,0.0,0,2022,0
622,NEE,36,08/28/2013,05/27/2022,2.9166666666666665,0.425,12.988505747126439,1,2013,9
623,PFX,32,05/27/2011,02/21/2019,2.90625,0.05,31.25,0,2011,11
624,PFXNL,38,06/12/2013,09/14/2022,2.9210526315789473,0.382813,0.00013061224490229506,1,2013,9
625,TANNI,18,06/28/2018,09/29/2022,3.0,0.515625,0.0,1,2018,0
626,CI,5,06/07/2021,06/07/2022,3.0,1.12,12.000000000000014,0,2021,9
627,UNB,87,10/11/2000,04/28/2022,2.9655172413793105,0.35,166.66666666666669,3,2000,22
628,UFPI,10,02/27/2020,05/31/2022,3.0,0.25,33.33333333333334,1,2020,29
629,AES,36,07/30/2013,04/28/2022,2.9166666666666665,0.158,100.0,1,2013,9
630,INTC,119,10/26/1992,05/05/2022,2.9831932773109244,0.365,100.0,3,1992,30
631,HWBK,2,12/14/2021,03/14/2022,3.0,0.15,0.0,0,2021,22
632,NTAP,37,07/09/2013,07/07/2022,2.918918918918919,0.5,100.0,1,2013,9
633,OXSQ,105,03/11/2004,09/15/2022,2.1142857142857143,0.035,200.0,2,2004,18
634,TEL,37,08/28/2013,08/18/2022,2.918918918918919,0.56,15.999999999999986,1,2013,9
635,DTE,36,09/12/2013,06/16/2022,2.9166666666666665,0.885,7.2727272727272805,1,2013,9
636,PFC,42,02/13/2012,05/05/2022,3.0,0.3,100.0,1,2012,29
637,LLY,36,08/13/2013,05/13/2022,2.9166666666666665,0.98,15.294117647058826,1,2013,9
638,MLAB,75,11/26/2003,05/27/2022,2.96,0.16,433.33333333333337,2,2003,19
639,WSFS,96,08/03/1998,05/05/2022,3.0,0.13,33.33333333333334,3,1998,34
640,TRV,36,09/06/2013,06/09/2022,2.9166666666666665,0.93,10.909090909090907,1,2013,9
641,MGPI,23,11/09/2016,05/19/2022,3.0,0.12,2125.0,1,2016,34
642,JOUT,35,01/07/2014,07/13/2022,3.0,0.3,42.85714285714286,1,2014,15
643,TFSL,31,12/03/2014,06/06/2022,3.0,0.2825,47.05882352941177,1,2014,14
644,SASR,105,06/06/1996,05/10/2022,2.961904761904762,0.34,700.0,3,1996,26
645,APTV,10,12/05/2017,02/04/2020,2.6,0.22,0.0,1,2017,5
646,SLP,36,08/08/2013,04/22/2022,2.9722222222222223,0.06,33.33333333333334,1,2013,10
647,ATLO,83,07/30/2002,07/29/2022,2.9036144578313254,0.27,118.18181818181819,2,2002,24
648,HCA,5,06/15/2021,06/15/2022,3.0,0.56,16.666666666666686,0,2021,4
649,PNFP,35,11/22/2013,05/05/2022,2.914285714285714,0.22,50.0,1,2013,9
650,GAIN,218,07/19/2005,06/21/2022,0.9311926605504587,0.075,133.33333333333337,2,2005,17
651,CGBD,21,06/28/2017,06/29/2022,2.857142857142857,0.4,54.054054054054035,1,2017,5
652,MCFT,1,06/13/2016,06/13/2016,0.0,4.3,0.0,0,2016,6
653,SGA,4,10/07/2021,06/10/2022,3.0,0.2,312.5,0,2021,10
654,NNBR,25,08/28/2013,09/06/2019,3.0,0.07,16.666666666666686,0,2013,28
655,ACGLO,20,12/14/2017,09/14/2022,2.85,0.340625,0.0,1,2017,5
656,STBA,120,06/25/1992,05/04/2022,2.9916666666666667,0.3,16.66666666666667,3,1992,30
657,CHRW,100,12/10/1997,06/02/2022,2.94,0.55,50.0,3,1997,25
658,PPSI,1,06/21/2021,06/21/2021,0.0,0.12,0.0,0,2021,1
659,BOKF,69,05/11/2005,05/10/2022,2.9565217391304346,0.53,263.1578947368421,2,2005,17
660,MRTN,48,08/26/2010,06/15/2022,2.9583333333333335,0.06,3000.0,1,2010,12
661,ADBE,66,01/05/1989,03/24/2005,2.9393939393939394,0.0125,33.33333333333334,2,1989,33
662,FORR,27,06/04/2012,12/11/2018,3.0,0.2,7.142857142857139,0,2012,12
663,LRFC,70,12/06/2013,03/20/2020,1.0714285714285714,0.0833,31.908104658583255,1,2013,9
664,OPINL,9,11/12/2020,11/14/2022,2.6666666666666665,0.3984375,0.0,1,2020,0
665,CSWC,25,06/16/2016,06/14/2022,3.0,0.63,217.85714285714283,1,2016,34
666,PBHC,86,12/27/2000,04/21/2022,3.011627906976744,0.09,66.66666666666669,3,2000,25
667,MEOH,81,09/12/2002,06/15/2022,2.925925925925926,0.145,400.0,2,2002,20
668,WTBA,44,08/04/2011,05/10/2022,3.0,0.25,40.0,1,2011,0
669,NEWT,30,06/25/2015,06/16/2022,2.9,0.75,438.0,1,2015,13
670,CHSCM,31,12/15/2014,06/16/2022,2.903225806451613,0.421875,0.0,1,2014,8
671,AY,23,11/28/2016,05/27/2022,3.0,0.44,53.37423312883436,1,2016,8
672,AAP,36,09/18/2013,06/16/2022,2.9166666666666665,1.5,316.6666666666667,1,2013,9
673,DUK,36,08/14/2013,05/12/2022,2.9166666666666665,0.985,4.269662921348328,1,2013,9
674,GSM,1,09/04/2018,09/04/2018,3.0,0.06,0.0,0,2018,6
675,VTR,38,06/03/2013,06/30/2022,2.8421052631578947,0.45,174.4075829383886,1,2013,9
676,METCL,4,01/13/2022,10/13/2022,2.25,0.5625,0.0,0,2022,0
677,CETX,1,03/29/2017,03/29/2017,0.0,0.02,0.0,0,2017,5
678,STZ,29,05/06/2015,05/04/2022,2.896551724137931,0.8,42.30769230769229,1,2015,7
679,GL,13,07/03/2019,07/01/2022,2.769230769230769,0.207,9.302325581395365,1,2019,3
680,BPYPM,4,08/31/2021,05/31/2022,2.25,0.390625,42.87673738112656,0,2021,1
681,ALL,36,08/28/2013,06/02/2022,2.9444444444444446,0.85,50.0,1,2013,9
682,BHFAN,6,03/09/2021,06/09/2022,2.5,0.3359375,0.0,0,2021,1
683,MFIN,1,05/13/2022,05/13/2022,2.0,0.08,0.0,0,2022,26
684,MRVL,41,06/19/2012,07/07/2022,2.951219512195122,0.06,0.0,1,2012,10
685,T,36,07/08/2013,04/13/2022,2.9166666666666665,0.278,2.2222222222222143,1,2013,9
686,MGYR,2,02/09/2022,05/04/2022,3.0,0.03,0.0,0,2022,1
687,USAU,12,06/13/2005,02/27/2008,2.6666666666666665,0.06,20.0,1,2005,0
688,PRIM,56,09/19/2008,06/29/2022,2.9464285714285716,0.06,37.5,2,2008,14
689,OXLCL,7,06/14/2021,12/14/2022,2.5714285714285716,0.421875,0.0,0,2021,1
690,UIHC,37,03/18/2013,03/08/2022,3.0,0.06,33.33333333333334,1,2013,13
691,LMNR,47,09/02/2010,04/04/2022,3.021276595744681,0.075,20.0,1,2010,0
692,BA,27,08/07/2013,02/13/2020,2.888888888888889,2.055,50.51546391752578,1,2013,9
693,PNW,37,07/30/2013,07/29/2022,2.918918918918919,0.85,6.187050359712231,1,2013,9
694,PKOH,6,02/11/2021,05/05/2022,3.0,0.125,0.0,0,2021,34
695,HWCPZ,8,08/31/2020,05/31/2022,2.625,0.390625,0.0,1,2020,2
696,CMCSA,57,07/07/2008,07/05/2022,3.017543859649123,0.27,44.44444444444443,2,2008,34
697,AAPL,39,11/07/2012,05/06/2022,3.0,0.23,15.873015873015873,1,2012,34
698,MHLD,42,06/27/2008,09/28/2018,2.9285714285714284,0.05,22.22222222222223,1,2008,14
699,FDX,36,09/06/2013,06/24/2022,2.9166666666666665,1.15,60.0,1,2013,9
700,ITW,36,09/26/2013,06/29/2022,2.9166666666666665,1.22,28.205128205128204,1,2013,9
701,VTRS,5,05/21/2021,05/23/2022,2.4,0.12,9.090909090909093,0,2021,1
702,ABTX,10,02/27/2020,05/27/2022,2.7,0.14,20.0,1,2020,2
703,OCCIO,21,05/21/2021,01/23/2023,0.9523809523809523,0.1276042,0.0,0,2021,0
704,SOHOB,14,09/28/2016,12/30/2019,2.7857142857142856,0.5,136.85457129322594,0,2016,6
705,WFCF,1,07/26/2021,07/26/2021,0.0,0.15,0.0,0,2021,1
706,RAIL,22,05/23/2012,08/15/2017,3.0,0.09,50.0,0,2012,17
707,TCBIO,5,05/28/2021,05/31/2022,2.4,0.359375,0.0,0,2021,1
708,OBNK,17,06/14/2018,05/16/2022,2.764705882352941,0.15,184.61538461538458,1,2018,4
709,VSEC,137,10/26/1988,07/12/2022,2.9562043795620436,0.1,900.0000000000001,4,1988,34
710,LPLA,41,05/11/2012,06/08/2022,2.951219512195122,0.25,40.74074074074073,1,2012,10
711,NEWTZ,4,07/14/2021,04/13/2022,2.25,0.34375,0.0,0,2021,0
712,CIZN,91,12/13/1999,06/15/2022,2.967032967032967,0.24,25.0,3,1999,23
713,MSBI,24,08/10/2016,05/12/2022,2.875,0.29,11.111111111111114,1,2016,6
714,FAST,49,11/22/2010,04/26/2022,2.857142857142857,0.31,138.0952380952381,1,2010,31
715,BWMX,9,05/28/2020,05/11/2022,2.6666666666666665,0.4582,227.033878773911,1,2020,2
716,PAGP,34,01/29/2014,04/28/2022,2.911764705882353,0.2175,166.34382566585964,1,2014,8
717,ESCA,43,12/20/2011,05/27/2022,3.0,0.15,14.285714285714278,1,2011,23
718,LMT,38,08/29/2013,08/31/2022,2.8421052631578947,2.8,15.652173913043484,1,2013,9
719,GASS,13,01/12/2006,02/26/2009,2.8461538461538463,0.1875,0.0,1,2006,16
720,LRCX,33,06/09/2014,06/14/2022,2.909090909090909,1.5,120.00000000000003,1,2014,8
721,EQIX,30,05/22/2015,05/17/2022,2.8666666666666667,3.1,547.9289940828403,1,2015,8
722,OPOF,89,05/25/2000,05/31/2022,2.966292134831461,0.13,25.0,3,2000,22
723,GD,36,10/09/2013,06/30/2022,2.888888888888889,1.26,11.290322580645167,1,2013,9
724,SO,36,08/01/2013,05/13/2022,2.9166666666666665,0.68,3.571428571428555,1,2013,9
725,FGBI,29,06/18/2015,06/23/2022,3.0,0.16,0.0,1,2015,0
726,CTAS,6,02/11/2021,05/13/2022,3.0,0.95,26.66666666666667,0,2021,33
727,WNEB,72,08/06/2004,05/10/2022,3.0,0.06,500.0,2,2004,20
728,PHM,37,08/01/2013,06/09/2022,2.864864864864865,0.15,60.0,1,2013,9
729,CHY,224,08/14/2003,06/10/2022,1.0089285714285714,0.1,86.30024610336343,2,2003,0
730,ATLCL,1,04/13/2022,04/13/2022,0.0,0.3828125,0.0,0,2022,0
731,MRCC,39,12/12/2012,06/14/2022,2.923076923076923,0.25,2.941176470588232,1,2012,10
732,PFE,36,07/31/2013,05/12/2022,2.9444444444444446,0.4,417.63157894736844,1,2013,9
733,NAVI,33,06/04/2014,06/02/2022,2.909090909090909,0.16,6.666666666666671,1,2014,8
734,SPOK,63,02/20/2007,05/24/2022,2.9523809523809526,0.3125,400.0,2,2007,17
735,JSM,1,06/13/2022,06/13/2022,3.0,0.375,0.0,0,2022,0
736,PPBI,14,02/14/2019,05/05/2022,2.7857142857142856,0.33,13.63636363636364,1,2019,3
737,RILYT,7,04/14/2021,10/13/2022,2.5714285714285716,0.375,0.0,0,2021,1
738,DRE,36,08/13/2013,05/13/2022,2.9166666666666665,0.28,347.36842105263156,1,2013,9
739,BOOM,43,09/28/2009,03/30/2020,3.0,0.125,525.0,1,2009,17
740,AHG,1,08/01/2018,08/01/2018,0.0,0.4,0.0,0,2018,4
741,PRPH,1,05/24/2022,05/24/2022,3.0,0.3,0.0,0,2022,4
742,SBAC,12,08/27/2019,05/18/2022,2.75,0.71,25.675675675675677,1,2019,3
743,FLIC,61,04/03/2007,03/15/2022,2.9836065573770494,0.2,20.0,2,2007,34
744,ITIC,126,02/25/1991,06/14/2022,3.0,0.46,3913.0434782608695,3,1991,34
745,NKE,36,08/29/2013,06/03/2022,2.9444444444444446,0.305,16.666666666666686,1,2013,9
746,INDB,111,12/19/1994,06/24/2022,2.990990990990991,0.51,25.0,3,1994,34
747,BPRN,15,11/02/2018,05/05/2022,2.8,0.25,233.33333333333337,1,2018,4
748,IRM,38,06/21/2013,06/14/2022,2.8421052631578947,0.618,86.27450980392157,1,2013,9
749,EVRG,17,05/29/2018,05/19/2022,2.823529411764706,0.572,15.0,1,2018,4
750,MRBK,9,08/07/2020,05/13/2022,2.3333333333333335,0.2,700.0,1,2020,2
751,OBCI,8,09/08/2020,06/07/2022,3.0,0.04,50.0,1,2020,8
752,RMBI,10,06/03/2020,06/01/2022,2.4,0.1,614.2857142857142,1,2020,2
753,EIX,36,06/26/2013,03/30/2022,2.9166666666666665,0.7,17.464788732394354,1,2013,9
754,AVGO,47,12/13/2010,06/21/2022,2.9361702127659575,4.1,100.0,1,2010,12
755,ISSC,1,12/18/2020,12/18/2020,3.0,0.5,-23.07692307692308,1,2020,14
756,COLM,5,05/12/2021,05/18/2022,2.8,0.3,15.384615384615387,0,2021,16
757,SYBT,71,12/15/2004,06/16/2022,3.0,0.28,10.0,2,2004,29
758,SYPR,11,06/18/2012,12/17/2014,3.0,0.02,0.0,0,2012,20
759,ADES,12,06/26/2017,02/20/2020,2.6666666666666665,0.25,0.0,1,2017,5
760,HLNE,21,06/22/2017,06/14/2022,2.857142857142857,0.4,29.411764705882376,1,2017,5
761,WMB,37,06/05/2013,06/09/2022,2.918918918918919,0.425,50.0,1,2013,9
762,LIVE,4,09/22/2004,07/12/2005,2.5,0.01,0.0,0,2004,0
763,MRK,36,09/12/2013,06/14/2022,2.9166666666666665,0.69,14.583333333333357,1,2013,9
764,AMOT,43,11/14/2011,05/18/2022,3.0,0.025,25.0,1,2011,29
765,ACTG,11,05/01/2013,11/04/2015,2.727272727272727,0.125,0.0,0,2013,9
766,SFBC,36,08/09/2013,05/09/2022,3.0,0.17,200.0,1,2013,14
767,GECC,56,12/28/2016,06/22/2022,1.1785714285714286,0.45,500.0,1,2016,0
768,FUSB,31,12/10/2014,06/09/2022,3.0,0.03,100.0,1,2014,22
769,LCNB,87,12/13/2000,05/31/2022,2.954022988505747,0.2,11.111111111111114,3,2000,0
770,ALLE,34,03/13/2014,06/15/2022,2.911764705882353,0.41,33.33333333333334,1,2014,8
771,PKG,37,06/12/2013,06/14/2022,2.918918918918919,1.25,37.5,1,2013,9
772,RTLR,11,11/14/2019,05/12/2022,2.727272727272727,0.3,25.0,1,2019,3
773,MOFG,57,05/29/2008,05/31/2022,2.9473684210526314,0.2375,41.666666666666686,2,2008,14
774,UNP,36,08/28/2013,05/27/2022,2.9166666666666665,1.3,15.189873417721515,1,2013,9
775,BUSE,95,10/16/1998,04/21/2022,2.968421052631579,0.23,240.0,3,1998,24
776,CCLP,44,07/28/2011,04/28/2022,2.9318181818181817,0.01,724.468085106383,1,2011,11
777,LUV,27,08/06/2013,03/03/2020,2.925925925925926,0.18,50.0,1,2013,9
778,MA,37,07/05/2013,07/07/2022,2.918918918918919,0.49,83.33333333333334,1,2013,9
779,ASTE,36,08/09/2013,05/12/2022,3.0,0.12,10.0,1,2013,10
780,BFIN,33,08/11/2014,05/12/2022,2.909090909090909,0.1,100.0,1,2014,16
781,CSPI,5,02/27/2019,02/27/2020,2.6,0.15,0.0,1,2019,22
782,AOS,36,07/29/2013,04/28/2022,2.9166666666666665,0.28,28.571428571428555,1,2013,9
783,NI,37,07/29/2013,07/28/2022,2.918918918918919,0.235,11.42857142857143,1,2013,9
784,GAINN,8,04/14/2021,01/12/2023,2.625,0.3125,52.54237370870439,0,2021,1
785,KLIC,17,06/27/2018,06/22/2022,2.823529411764706,0.17,21.428571428571416,1,2018,4
786,LW,22,01/26/2017,05/05/2022,2.909090909090909,0.245,15.0,1,2017,5
787,BSRR,93,07/20/1999,04/29/2022,2.935483870967742,0.23,125.0,3,1999,23
788,BKR,20,08/09/2017,05/27/2022,2.85,0.18,5.882352941176464,1,2017,5
789,GLBZ,88,06/30/2000,04/22/2022,3.0113636363636362,0.1,66.66666666666669,3,2000,24
790,SAL,91,09/28/1999,05/12/2022,2.989010989010989,0.32,192.30769230769232,3,1999,23
791,HOFT,85,08/15/2001,06/16/2022,2.976470588235294,0.2,25.0,3,2001,22
792,C,36,08/01/2013,04/29/2022,2.888888888888889,0.51,400.0,1,2013,9
793,LIN,8,09/02/2020,06/02/2022,3.0,1.17,10.377358490566039,1,2020,4
794,GREEL,1,04/13/2022,04/13/2022,0.0,0.53125,0.0,0,2022,0
795,STRA,21,06/01/2017,05/26/2022,2.9523809523809526,0.6,100.0,1,2017,26
796,ABT,37,07/11/2013,07/14/2022,2.918918918918919,0.47,57.14285714285714,1,2013,9
797,EBC,6,03/02/2021,06/02/2022,2.5,0.1,33.33333333333334,0,2021,1
798,CFBK,6,01/20/2021,04/13/2022,2.8333333333333335,0.04,33.33333333333334,0,2021,23
799,VERY,1,12/09/2019,12/09/2019,0.0,6.25,0.0,0,2019,3
800,FANH,17,03/28/2018,04/11/2022,3.0588235294117645,0.15,25.0,1,2018,13
801,BYFC,22,01/05/2005,04/08/2010,2.9545454545454546,0.01,0.0,1,2005,26
802,VALU,136,12/05/1988,04/29/2022,2.9411764705882355,0.25,6900.0,4,1988,34
803,JCI,36,09/04/2013,06/17/2022,2.9166666666666665,0.35,66.20689655172413,1,2013,9
804,ROP,37,07/10/2013,07/07/2022,2.918918918918919,0.62,25.0,1,2013,9
805,AUB,66,02/14/2006,05/19/2022,3.015151515151515,0.28,25.0,2,2006,28
